time,lat,long,ped_injured,ped_killed,cyclist_injured,cyclist_killed
17:45,40.7616096,-73.9707499,0,0,1,0
20:30,40.7635887,-73.9714096,0,0,1,0
20:55,40.7788056,-73.9479659,0,0,1,0
23:50,40.7224983,-73.9768929,0,0,1,0
17:10,40.8115670,-73.9427202,0,0,1,0
18:12,40.7628049,-73.9656703,0,0,1,0
22:40,40.7578088,-73.9735237,0,0,1,0
23:15,40.7915698,-73.9446768,0,0,1,0
14:30,40.7209387,-73.9937950,0,0,1,0
17:55,40.7934877,-73.9432739,0,0,1,0
7:45,40.8184244,-73.9451422,0,0,1,0
14:55,40.7344344,-73.9899039,0,0,1,0
17:00,40.7627399,-73.9596960,0,0,1,0
20:08,40.7372220,-73.9813911,0,0,1,0
21:05,40.7761065,-73.9797447,0,0,1,0
5:05,40.7295519,-73.9965724,0,0,1,0
9:15,40.7791238,-73.9849757,0,0,1,0
14:48,40.7997041,-73.9719251,0,0,1,0
16:00,40.7482467,-73.9762885,0,0,1,0
5:15,40.7203211,-73.9940403,0,0,1,0
10:55,40.7871634,-73.9716812,0,0,1,0
13:50,40.7572855,-73.9781153,0,0,1,0
14:23,40.8033301,-73.9487269,0,0,1,0
15:50,40.7343387,-74.0023923,0,0,1,0
15:50,40.7628071,-73.9931557,1,0,1,0
20:00,40.7724634,-73.9649360,0,0,1,0
15:00,40.7628049,-73.9656703,0,0,1,0
17:35,40.8107550,-73.9644246,0,0,1,0
22:00,40.7434485,-74.0035402,0,0,1,0
11:30,40.7589805,-73.9624344,0,0,1,0
20:55,40.7478537,-73.9929082,0,0,1,0
0:03,40.7170768,-74.0062480,0,0,1,0
20:10,40.7567642,-73.9671533,0,0,1,0
19:28,40.7634847,-73.9889465,0,0,1,0
20:10,40.7842370,-73.9470697,0,0,1,0
12:40,40.7206733,-73.9782319,0,0,1,0
13:00,40.7410276,-73.9941612,0,0,1,0
17:04,40.7317832,-74.0065957,0,0,1,0
19:00,40.7255825,-73.9898692,0,0,1,0
19:30,40.8088622,-73.9521255,0,0,1,0
13:00,40.7609899,-73.9733095,0,0,1,0
13:20,40.7318931,-74.0037886,0,0,1,0
15:45,40.7560314,-73.9790253,0,0,1,0
19:00,40.7509597,-73.9827227,0,0,1,0
19:35,40.7536248,-73.9694324,0,0,1,0
20:35,40.8410516,-73.9446790,0,0,1,0
9:15,40.7415488,-73.9895745,0,0,1,0
11:30,40.7573389,-73.9860130,0,0,1,0
14:00,40.7595778,-73.9680255,0,0,1,0
14:45,40.7212488,-73.9922364,0,0,1,0
23:30,40.7572565,-73.9858217,0,0,1,0
8:35,40.7253464,-73.9892920,0,0,1,0
13:40,40.7736420,-73.9598555,0,0,1,0
16:45,40.7340698,-73.9996536,0,0,1,0
17:55,40.7263924,-73.9917957,0,0,1,0
20:05,40.7185558,-73.9882000,0,0,1,0
14:49,40.7974500,-73.9467017,0,0,1,0
19:00,40.7260539,-73.9835337,0,0,1,0
19:25,40.7994408,-73.9553035,0,0,1,0
10:17,40.7625822,-74.0003863,0,0,1,0
11:50,40.7235061,-73.9792808,0,0,1,0
14:50,40.7400230,-74.0052902,0,0,1,0
15:25,40.7517013,-73.9864003,0,0,1,0
19:00,40.7622939,-73.9744569,0,0,1,0
19:23,40.7180039,-73.9865840,0,0,1,0
22:15,40.7311655,-73.9919214,0,0,1,0
19:35,40.8204372,-73.9362273,0,0,1,0
20:40,40.7909056,-73.9391302,0,0,1,0
22:11,40.7901865,-73.9769055,0,0,1,0
13:50,40.7738755,-73.9822257,0,0,1,0
18:10,40.7717807,-73.9791936,0,0,1,0
19:20,40.7560598,-73.9616239,0,0,1,0
19:25,40.7775329,-73.9749962,0,0,1,0
20:45,40.7278664,-73.9931449,0,0,1,0
12:17,40.7466186,-73.9938142,0,0,1,0
12:30,40.7278664,-73.9931449,0,0,1,0
14:30,40.8220183,-73.9536697,0,0,1,0
16:43,40.7414715,-73.9854281,0,0,1,0
18:50,40.7360047,-73.9936167,0,0,1,0
23:20,40.7551305,-73.9652411,0,0,1,0
8:52,40.8050639,-73.9411654,0,0,1,0
17:30,40.7552424,-73.9732757,0,0,1,0
19:53,40.7642220,-73.9809793,0,0,1,0
20:31,40.7972169,-73.9699144,0,0,1,0
8:20,40.7823164,-73.9485012,0,0,1,0
12:57,40.7294318,-73.9780270,0,0,1,0
17:30,40.8107645,-73.9525902,0,0,1,0
13:20,40.7446803,-73.9872968,0,0,1,0
15:00,40.8115670,-73.9427202,0,0,1,0
17:19,40.7091551,-74.0105431,0,0,1,0
19:08,40.8190473,-73.9446864,0,0,1,0
13:55,40.7416232,-73.9937353,0,0,1,0
15:50,40.7685969,-73.9677576,0,0,1,0
19:30,40.7404705,-73.9982859,0,0,1,0
20:20,40.7253253,-73.9762100,0,0,1,0
8:25,40.7432633,-73.9820102,0,0,1,0
17:08,40.8245630,-73.9480999,0,0,1,0
18:40,40.7300064,-73.9835363,0,0,1,0
21:27,40.8128153,-73.9418016,0,0,1,0
8:46,40.7982430,-73.9524618,0,0,1,0
10:04,40.7397514,-74.0025224,0,0,1,0
11:20,40.7458144,-74.0055325,0,0,1,0
12:15,40.7232788,-73.9825242,0,0,1,0
13:00,40.7620650,-73.9836295,0,0,1,0
15:30,40.7244328,-73.9934591,0,0,1,0
16:50,40.8036981,-73.9379121,0,0,1,0
18:15,40.7377307,-73.9881786,0,0,1,0
23:47,40.7727075,-73.9494762,0,0,1,0
13:00,40.8156907,-73.9582947,0,0,1,0
18:55,40.7538792,-73.9661586,0,0,1,0
12:55,40.8453697,-73.9405189,0,0,1,0
16:15,40.7915698,-73.9446768,0,0,1,0
20:00,40.7248628,-73.9844035,0,0,1,0
20:00,40.7662396,-73.9602318,0,0,1,0
7:45,40.7615555,-73.9940691,0,0,1,0
14:30,40.8527277,-73.9344287,0,0,1,0
17:03,40.7466186,-73.9938142,0,0,1,0
19:40,40.7954640,-73.9638043,0,0,1,0
21:00,40.7485121,-73.9887144,0,0,1,0
23:20,40.7422352,-73.9932914,0,0,1,0
9:15,40.7233651,-73.9957032,0,0,1,0
16:00,40.7415488,-73.9895745,0,0,1,0
16:46,40.7457333,-73.9802086,0,0,1,0
17:36,40.7327302,-73.9938155,0,0,1,0
20:30,40.7192038,-73.9903644,0,0,1,0
2:20,40.8252325,-73.9476044,0,0,1,0
11:00,40.7257771,-73.9866041,0,0,1,0
14:30,40.7230774,-73.9764778,0,0,1,0
16:05,40.7564521,-73.9703154,0,0,1,0
18:50,40.7244946,-73.9816364,0,0,1,0
20:01,40.7460781,-73.9749359,0,0,1,0
13:30,40.7529991,-73.9698874,0,0,1,0
9:15,40.7636578,-73.9734636,0,0,1,0
20:10,40.7110160,-74.0107995,0,0,1,0
20:30,40.7397825,-73.9795031,0,0,1,0
9:30,40.7192038,-73.9903644,0,0,1,0
15:15,40.8467257,-73.9356202,0,0,1,0
20:25,40.7818402,-73.9792844,0,0,1,0
13:30,40.7359879,-73.9894563,0,0,1,0
13:45,40.7389026,-73.9873015,0,0,1,0
14:20,40.7408791,-73.9900690,0,0,1,0
15:10,40.7337349,-74.0020675,0,0,1,0
20:06,40.7346735,-73.9945839,0,0,1,0
22:47,40.7916628,-73.9646839,0,0,1,0
15:30,40.7584318,-73.9730687,0,0,1,0
